design_id,re_style,period_nm,width_nm,gap_nm,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_coverage,bottom_coverage,sidewall_coverage,re_overlap,score
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,9,656.1845589524918,12.612251437083684,456.87216181767116,26.013775661937668,28,0.7446808510638298,0.5102040816326531,0.5,nan,32.21134825507882
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,10,656.1799485320163,12.614603686054862,456.8753718712156,26.008742123916555,28,0.7446808510638298,0.5102040816326531,0.5,nan,32.21489447655773
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,11,674.5849908795459,4.279138771648294,444.410210801045,78.8225186045673,28,0.7446808510638298,0.5102040816326531,0.5,nan,31.00318796815406
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,12,651.3265407740603,2.1571933878123013,460.27981240211045,150.96619163908093,28,0.7446808510638298,0.5102040816326531,0.5,nan,32.564293604422446
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,1,665.7551352502179,13.888363933680271,450.3043868934271,23.968090785542937,29,0.7222222222222222,0.847457627118644,0.5,nan,27.17707934245777
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,2,665.7575578171856,13.888230836600727,450.30274832016534,23.968407698936833,29,0.7222222222222222,0.847457627118644,0.5,nan,27.17869494637589
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,3,662.4636060372205,4.276464148979964,452.5417777941392,77.45459601189846,29,0.7222222222222222,0.847457627118644,0.5,nan,25.985589021787476
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,4,668.9468814897984,7.2049353554069,448.1558495830612,46.42282327958649,29,0.7222222222222222,0.847457627118644,0.5,nan,28.177224219942218
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,5,669.0176560172382,3.55648916475702,448.108439745386,94.0559109032103,29,0.7222222222222222,0.847457627118644,0.5,nan,26.998015879439155
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,6,669.314741905335,7.006878204961838,447.9095397579057,47.7612655969507,29,0.7222222222222222,0.847457627118644,0.5,nan,28.374156936569726
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,7,670.4491037042426,6.247825212603236,447.1517022599353,53.65459827139526,29,0.7222222222222222,0.847457627118644,0.5,nan,28.929869949986905
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,8,672.8089337994169,13.526170149159876,445.5833490602497,24.870636934920032,29,0.7222222222222222,0.847457627118644,0.5,nan,31.833903309120252
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,9,656.1845448224223,12.612246837691714,456.87217165581114,26.013784588381746,29,0.7222222222222222,0.847457627118644,0.5,nan,32.21135749711853
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,10,656.1799272845477,12.614596187639474,456.87538666509244,26.008756741952293,29,0.7222222222222222,0.847457627118644,0.5,nan,32.21490829406588
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,11,676.3648371256102,4.433390515930043,443.24075047136796,76.28076465351953,29,0.7222222222222222,0.847457627118644,0.5,nan,32.22958937723267
coarse_P600_G150,particulate,600.0,450.0,150.0,0.0,12,652.8867633746513,2.1798153382466614,459.17986826755083,149.7573560290208,29,0.7222222222222222,0.847457627118644,0.5,nan,31.478315611636646
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,1,665.7551355595803,13.888363992391678,450.30438668418014,23.96809069535815,28,0.7142857142857143,0.6756756756756757,0.5,nan,27.17707955824119
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,2,665.7575574606336,13.888230756627303,450.30274856132866,23.96840782411906,28,0.7142857142857143,0.6756756756756757,0.5,nan,27.178694696139637
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,3,662.8533188276687,5.458752209955178,452.27571392448783,60.71472869008569,28,0.7142857142857143,0.6756756756756757,0.5,nan,26.142537689814613
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,4,668.5873732165098,7.2325315763848135,448.3968289106735,46.220840251810124,28,0.7142857142857143,0.6756756756756757,0.5,nan,27.94381974419096
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,5,669.5784427762644,7.224045175704414,447.73313901351787,46.343733081027835,28,0.7142857142857143,0.6756756756756757,0.5,nan,28.60289692984961
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,6,669.9577974819986,3.241959982343276,447.4796160694812,103.3260436789469,28,0.7142857142857143,0.6756756756756757,0.5,nan,27.46354472767382
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,7,670.6548593333129,6.131827542442098,447.01451697229004,54.686376507762475,28,0.7142857142857143,0.6756756756756757,0.5,nan,29.033966434947764
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,8,672.810041020174,13.525490148099331,445.58261577878386,24.87192825003538,28,0.7142857142857143,0.6756756756756757,0.5,nan,31.834546396439166
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,9,656.1845414566319,12.612246596868722,456.8721739992616,26.01378495166534,28,0.7142857142857143,0.6756756756756757,0.5,nan,32.2113598163092
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,10,656.1799314142224,12.614596841181225,456.8753837897428,26.008755558167252,28,0.7142857142857143,0.6756756756756757,0.5,nan,32.21490549778365
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,11,655.6441990949512,2.3264305847015225,457.2487004595364,140.9120485705507,28,0.7142857142857143,0.6756756756756757,0.5,nan,29.652907944757086
coarse_P600_G180,particulate,600.0,420.0,180.0,0.0,12,678.9405197665225,4.935816980404055,441.5592371819171,68.7769139802002,28,0.7142857142857143,0.6756756756756757,0.5,nan,34.09099207755547
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,1,663.9185875883832,2.928825914024468,451.5500297844735,113.34210483614915,29,0.7236842105263158,0.7978723404255319,0.5,nan,24.33246469043505
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,2,665.7551370875642,13.888364444451351,450.3043856506802,23.96808997021767,29,0.7236842105263158,0.7978723404255319,0.5,nan,27.177080644298414
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,3,665.7575595199858,13.888231361546904,450.3027471684313,23.968406854284723,29,0.7236842105263158,0.7978723404255319,0.5,nan,27.17869615932845
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,4,666.0395522891687,1.812095885204606,450.1120946490603,183.7760235888305,29,0.7236842105263158,0.7978723404255319,0.5,nan,23.830749949557493
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,5,669.4981784243531,6.060196553755575,447.7868165460194,55.237332030877546,29,0.7236842105263158,0.7978723404255319,0.5,nan,28.244252678210103
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,6,669.7754905554833,7.674233138063822,447.6014160377306,43.637942613016904,29,0.7236842105263158,0.7978723404255319,0.5,nan,28.839126894959527
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,7,658.8984546731729,3.1901956282328423,454.99037958542976,103.2692868177114,29,0.7236842105263158,0.7978723404255319,0.5,nan,27.934494874332717
coarse_P600_G220,particulate,600.0,380.0,220.0,0.0,8,671.6878818289418,5.722128573461563,446.3270309175354,58.6921346842971,29,0.7236842105263158,0.7978723404255319,0.5,nan,29.598649460579917
