x_nm,y_nm,abs_ez_squared,in_particle_re
-64.67037501542517,1261.4862072833523,2.581137324857189e-12,False
-61.755462899281,1266.292276118715,2.714110125317716e-12,False
-67.65316910719173,1266.2961328328988,2.7136574520424855e-12,False
-58.80797379360474,1261.4797021990967,2.5795843613123123e-12,False
-76.40714359620425,1261.4612110553744,2.5794649829605112e-12,False
-73.52155339758127,1266.28363471891,2.713505591955921e-12,False
-79.50283347471976,1266.2811436622144,2.713565473959722e-12,False
-70.53875930581471,1261.4737091693632,2.5783476274339148e-12,False
-88.10902610945864,1261.3793483158233,2.5753091640295577e-12,False
-85.35377473134695,1266.2402122924389,2.7139360513826665e-12,False
-91.30948975164816,1265.9289600882018,2.7139889739277373e-12,False
-82.25808485283144,1261.4202796855989,2.5757536464437558e-12,False
-23.56074296203136,1251.8116128085678,1.7910815191901184e-12,False
-20.610147653544814,1256.6301527240244,2.2318247978534756e-12,False
-26.4948020261184,1256.6350744852023,2.230063001739789e-12,False
-17.67472742837638,1251.807694249691,1.7916917885561663e-12,False
-35.344594309972685,1251.8146573505871,1.7873683499217589e-12,False
-32.38672770008906,1256.6365967562117,2.2281736627463882e-12,False
-38.269687849562594,1256.6412402355052,2.226778527969868e-12,False
-29.45266863600202,1251.8131350795777,1.7878425348691626e-12,False
-47.102709102088795,1251.8374372743672,1.7862774566042394e-12,False
-44.14874524562066,1256.652630197395,2.2261957853765837e-12,False
-50.02414083693656,1256.6553171946036,2.2251305394539288e-12,False
-41.223651706030736,1251.826047312477,1.7854219385246966e-12,False
-97.25009527567856,1264.8523252411253,2.7041025475833018e-12,False
-103.01524934181823,1264.9290419490242,2.706428266322994e-12,False
-99.99023715751945,1259.2260786216705,2.4396073437789633e-12,False
-94.04963163348903,1260.302713468747,2.5097628389314793e-12,False
-105.75707747987165,1260.5080346533466,2.5257342056141063e-12,False
-137.26264321982686,1234.6078556447485,1.6371458968538292e-12,False
-142.1313216099134,1237.5420230604695,1.4409994185232066e-12,False
-142.1313216099134,1231.5896421080886,1.897062272656647e-12,False
-147.0,1234.5238095238094,1.645681245700793e-12,False
-147.0,1228.5714285714282,2.1789925998840724e-12,False
-137.27404965903258,1240.6225500035855,1.3247485704550585e-12,False
-127.44361568311831,1240.5504404350684,1.3240982955628556e-12,False
-132.3645358906783,1243.5938423987452,1.3174660823173966e-12,False
-132.35312945147257,1237.5791480399084,1.4359975545024274e-12,False
-126.964968580368,1246.7868760973572,1.425987357139909e-12,False
-117.7659520534653,1245.8194566656987,1.3784283718222466e-12,False
-122.12613676554149,1249.4213842126728,1.592297417506166e-12,False
-122.6047838682918,1243.1849485503835,1.3086933393139464e-12,False
-117.38900106635572,1250.2068795663954,1.652937827962048e-12,False
-112.95690765701531,1253.0356890952207,1.8971035100073975e-12,False
-113.33385864412487,1248.648266194524,1.5343890232084382e-12,False
-108.90176523478443,1251.4770757233491,1.7572583041542381e-12,False
-110.21284151850416,1256.6335332041858,2.226728626429236e-12,False
-104.44600119615194,1255.35157717251,2.10824384241301e-12,False
137.3217690128723,1175.001467196266,2.6061311795789566e-12,False
142.16088450643613,1172.0245431219428,2.7147456354106664e-12,False
147.0,1169.0476190476193,2.7235901659196493e-12,False
142.16088450643613,1177.9769240743233,2.4035675281403332e-12,False
147.0,1175.0,2.6016552265321377e-12,False
137.32172533610006,1180.952892829127,2.149095307950229e-12,False
127.64960673997393,1180.957987711323,2.1525925029736134e-12,False
132.4856878764231,1177.9797274537946,2.40606623935694e-12,False
132.4856441996509,1183.9311530866555,1.875064075904233e-12,False
127.64566952375976,1186.9047226922721,1.6247110743163236e-12,False
122.81931447702095,1189.8901602081532,1.4337181293798957e-12,False
117.99242204802907,1192.8714455924758,1.3332596330689693e-12,False
117.99689664649627,1186.9288627430858,1.626333416560297e-12,False
122.8232516932351,1183.9434252272047,1.876434281647913e-12,False
113.19350077691098,1195.8714959975428,1.3378809843239285e-12,False
108.36571247628423,1198.8430031743787,1.4473269790552434e-12,False
108.39905410426012,1192.9289635532202,1.3355070028912021e-12,False
113.19797537537819,1189.928913148153,1.4341475261922705e-12,False
103.62087763547648,1201.9086626183214,1.6513841333887219e-12,False
98.76218835999083,1204.8636728461906,1.9067945338401434e-12,False
98.90938442264462,1199.060282441106,1.4621036016151948e-12,False
103.65421926345236,1195.994622997163,1.3425837751230907e-12,False
89.46860864298513,1205.0620231957116,1.9279699776970514e-12,False
94.04180047016109,1207.8645432234935,2.1848037790844316e-12,False
88.92688805170297,1210.8632725970294,2.440460452280578e-12,False
94.18899653281488,1202.0611528184088,1.665252759768262e-12,False
79.81215795453392,1210.718461211045,2.4320848239450578e-12,False
84.09866270747737,1213.691491604696,2.6253955730246357e-12,False
78.27350462416942,1216.582711458347,2.7322556245256154e-12,False
84.64038329875952,1207.8902422033782,2.188401380318172e-12,False
46.498670448248674,1232.7022795746473,1.8122830355435964e-12,False
49.54517745298826,1237.4972221551923,1.4590846121132496e-12,False
43.721852692506566,1237.4719749328674,1.4594050496483294e-12,False
52.24661728031541,1232.5786795942838,1.8229170826098645e-12,False
70.5357533689247,1213.493795881251,2.6158034621690044e-12,False
75.17395566172931,1212.106128546148,2.531067614747261e-12,False
73.63530233136481,1217.9703787934498,2.7484707679480958e-12,False
60.61793821050263,1226.85540822688,2.3426055287787562e-12,False
63.2413123086231,1221.25573683984,2.6972325332615484e-12,False
66.46920706509998,1226.9377985357733,2.336466979082519e-12,False
69.98808180121401,1221.8513492727445,2.6704588207934575e-12,False
66.8885328387739,1217.3747663605454,2.744032946678796e-12,False
51.80235976566934,1223.3032368378754,2.597987165857184e-12,False
54.898461939025744,1227.8791582258978,2.254255966008025e-12,False
49.150515106959006,1228.0027582062614,2.2421442950699196e-12,False
57.521836037146215,1222.2794868388578,2.650675573058568e-12,False
34.96608949559473,1232.669694586706,1.8128197778829207e-12,False
37.955562216179594,1237.455682438897,1.4590780408622622e-12,False
32.16906540275827,1237.4199023094764,1.4596806668647533e-12,False
40.7323799719217,1232.685987080677,1.8114166620123781e-12,False
23.438925850166253,1232.5261567957762,1.8227194006611433e-12,False
26.405483580044038,1237.3481334140113,1.4620617771859566e-12,False
20.525764425026523,1237.3448646168606,1.46057008288767e-12,False
29.20250767288049,1232.5979256912412,1.8165638478063932e-12,False
-5.917559609448015,1242.156343684156,1.3106921724012964e-12,False
-2.9674684841657832,1246.978932856008,1.4427493142952387e-12,False
-8.85313575208471,1246.9800596874848,1.440471264170595e-12,False
-0.03313642725530199,1242.1579279542193,1.3119295461008263e-12,False
-17.68885205134623,1242.158376138046,1.3064633902461375e-12,False
-14.738781973033817,1246.9810759144298,1.4382420430671672e-12,False
-20.624797506688793,1246.9849944733069,1.436255189697957e-12,False
-11.803205830397124,1242.157359911101,1.3076045233417036e-12,False
11.71122235238773,1232.5192911320753,1.8197828432878463e-12,False
14.661912676137261,1237.3414317850102,1.4589443284525504e-12,False
8.78125455366257,1237.3394016781792,1.4571430246876441e-12,False
17.575074101276993,1232.5227239639257,1.8199904124528867e-12,False
-0.04992365619598274,1232.5130784200298,1.8165530790071657e-12,False
2.9006815493707148,1237.3362953221563,1.455332516824465e-12,False
-2.983741632821999,1237.3347110520926,1.4534133666703818e-12,False
5.830649348095873,1232.5161847760523,1.8168874243237739e-12,False
-58.79062849466856,1251.8631827856782,1.7864937014557374e-12,False
-55.86810053322644,1256.6681899502596,2.2252089045300394e-12,False
-61.73050175504686,1256.6746950345153,2.2250335856460975e-12,False
-52.946668798378674,1251.8503100300227,1.7850044766972281e-12,False
-70.40239144779872,1251.9152494076955,1.790163891025777e-12,False
-67.53638323161194,1256.7007283455239,2.2268550983279045e-12,False
-73.40476752200148,1256.688230231535,2.225637954937013e-12,False
-64.59650997123363,1251.889216096687,1.786995620757041e-12,False
-81.71348523904078,1251.8613206004718,1.7860682945249716e-12,False
-79.06031441762251,1256.661265827923,2.2235625688538685e-12,False
-84.91125567424972,1256.6203344581475,2.2205004795628025e-12,False
-76.05793834341975,1251.8882850040839,1.7866224143314422e-12,False
-91.26124318523668,1252.2886471469776,1.8245447715356126e-12,False
-89.68513464734765,1256.8339977314004,2.2392989708880704e-12,False
-95.62574017137806,1255.757362884324,2.143127781920346e-12,False
-86.48736421213873,1252.0749838737247,1.8043186771367634e-12,False
-29.488596979896844,1242.1482296917004,1.3026852147598777e-12,False
-26.524669970964098,1246.979921250134,1.433925407008702e-12,False
-32.416595644934766,1246.9814435211438,1.4321232055216279e-12,False
-23.58872451562154,1242.1533029148734,1.3035467026918252e-12,False
-41.29764480733342,1242.1580141282523,1.2995809562825062e-12,False
-38.321119558653045,1246.9863357394197,1.4306909937531395e-12,False
-44.200176954711104,1246.9977257013097,1.4298656761116043e-12,False
-35.39312089361513,1242.1531219099766,1.3000789030547154e-12,False
-53.043033039621356,1242.2477491464197,1.297287766701249e-12,False
-50.07287107085508,1247.0425932103935,1.431067174485749e-12,False
-55.91683076714495,1247.055465966049,1.430868585292577e-12,False
-47.17033892347738,1242.202881637336,1.2973663814099602e-12,False
-104.24362904288111,1249.0069935334552,1.5576128740939314e-12,False
-99.58549285097776,1246.536911343561,1.4067346409449817e-12,False
-99.7878650042486,1252.881494982616,1.879286735416401e-12,False
-95.42336801810723,1249.4127792452693,1.5856350407338994e-12,False
-137.3148131377413,1222.6650366608417,2.6156663098940343e-12,False
-142.15740656887067,1225.6182326161347,2.4254208463629366e-12,False
-142.15740656887067,1219.6658516637542,2.7176164212450647e-12,False
-147.0,1222.6190476190475,2.6194681153434274e-12,False
-147.0,1216.6666666666665,2.717730712107035e-12,False
-137.28872817878408,1228.636446152795,2.1687485555180847e-12,False
-127.6284373733174,1228.634595051556,2.1675026337505007e-12,False
-132.44554029657212,1231.6212253481524,1.891353728320283e-12,False
-132.47162525552935,1225.6498158561988,2.4200317277964706e-12,False
-127.53602652821786,1234.592517743312,1.634540166029923e-12,False
-117.94498268792559,1234.428479333115,1.6457024200373662e-12,False
-122.69429918552193,1237.4894598840917,1.4380655512046967e-12,False
-122.78671003062148,1231.5315371923355,1.8968202798639562e-12,False
-117.85546737069544,1240.1239679994071,1.3300528933840043e-12,False
-108.59249471256878,1240.3297080359464,1.3236078585495066e-12,False
-113.17922338301703,1243.0745823508228,1.3048988213036794e-12,False
-113.26873870024718,1237.379093684531,1.4416486165108365e-12,False
-108.74712997367662,1245.9033918796476,1.3789205928646177e-12,False
-104.08899378177328,1243.433309689754,1.3071328819113444e-12,False
137.31946216502988,1163.096483337449,2.442697736997508e-12,False
142.15973108251495,1160.1196702401528,2.1891984074913336e-12,False
147.0,1157.142857142857,1.914180872319491e-12,False
142.15973108251495,1166.072051192534,2.626251323411654e-12,False
147.0,1163.095238095238,2.437516147277149e-12,False
137.32061558895106,1169.0489752668575,2.7250763745012806e-12,False
127.6447178999698,1169.052755357832,2.7299852702990238e-12,False
132.48209003249983,1166.0746193476405,2.629720011963582e-12,False
132.48324345642104,1172.0271112770488,2.717687370482915e-12,False
127.64716231997186,1175.0053715345775,2.607006860842649e-12,False
122.81653144367907,1177.9892632892972,2.407857757320571e-12,False
117.99017639694026,1180.9747008051786,2.152031865267453e-12,False
117.98345614738425,1175.0205388672714,2.6104073837441962e-12,False
122.81408702367702,1172.0366471125517,2.720301088086977e-12,False
113.18065276893196,1183.966620838296,1.876535590054966e-12,False
108.38173149781387,1186.9666712433632,1.6244957889154965e-12,False
108.36440889136766,1181.004378933506,2.152777844036938e-12,False
113.17393251937594,1178.0124589003888,2.408308060738838e-12,False
103.60825668560587,1189.9684377323101,1.4341580504646977e-12,False
98.86342184479813,1193.0340971762528,1.3348556650074928e-12,False
98.81745926695163,1187.0079119113998,1.6242469794593892e-12,False
103.59093407915964,1184.0061454224528,1.874854393295239e-12,False
94.1394726367669,1196.0260083947976,1.3450137496684723e-12,False
89.41908474693713,1199.0268787721002,1.4607664227930532e-12,False
89.36956085088913,1192.9917343484888,1.337942454697903e-12,False
94.09351005892039,1189.9998231299444,1.4342312968920183e-12,False
84.82780826178578,1201.9679103754202,1.6592264960089448e-12,False
79.99958291756018,1204.7961293830867,1.903174008725247e-12,False
80.18700788058642,1198.8737975551282,1.4546383445793837e-12,False
84.77828436573779,1195.9327659518087,1.344346939585039e-12,False
70.85334032193428,1208.607992067979,2.2542901465980414e-12,False
71.17092727494389,1203.7221882547071,1.8079283253606116e-12,False
75.49154261473889,1207.2203247328762,2.127316486508428e-12,False
75.67896757776516,1201.2979929049177,1.6089035777478815e-12,False
40.45798916997678,1223.3293316931392,2.594739161858989e-12,False
43.47832980911273,1228.0158056338935,2.2398906889272138e-12,False
37.71203933278576,1227.9995131399228,2.240193908877683e-12,False
46.13017446782306,1223.3162842655074,2.5950535276801047e-12,False
66.12763569082121,1211.409713638133,2.4822558626967333e-12,False
62.48041516067041,1215.2906841174276,2.6958707276557477e-12,False
61.719518012717735,1209.325631395015,2.3169987409467627e-12,False
66.44522264383082,1206.523909824861,2.0629363901786835e-12,False
54.30202033772698,1214.66848164265,2.671157151138012e-12,False
58.77166632317504,1217.9621092412451,2.7473924070523022e-12,False
53.05219005169816,1218.9858592402627,2.7441533808879763e-12,False
58.01076917522236,1211.9970565188323,2.522894170107086e-12,False
45.36282937825044,1214.4128032442452,2.6588843024736817e-12,False
48.58259457195989,1218.8580200410602,2.7442221325897164e-12,False
42.91040927411361,1218.871067468692,2.742999213111452e-12,False
49.83242485798871,1214.5406424434477,2.6644000568604533e-12,False
29.067636344698922,1223.057334896477,2.6073167103038657e-12,False
32.01686292014683,1227.8635147415914,2.2508372865492986e-12,False
26.253281097432588,1227.7917458461263,2.255785775336183e-12,False
34.762812757337855,1223.193333294808,2.599471961873988e-12,False
17.54918302190852,1222.8891781253542,2.6129822585863994e-12,False
20.494054436037388,1227.7076674605653,2.26149310829206e-12,False
14.630202687148124,1227.7042346287146,2.2600409720057596e-12,False
23.30840968330372,1222.9732565109157,2.6084978839542645e-12,False
-11.819702532760914,1232.5022109647853,1.8137038503696173e-12,False
-8.868631071104463,1237.3292773244705,1.4517105422304395e-12,False
-14.754277292053574,1237.3302935514155,1.4497068253034318e-12,False
-5.934813094478448,1232.5076446924074,1.8138264729853042e-12,False
-23.6620425127195,1232.4022189347722,1.8190935784177493e-12,False
-20.675447282032867,1237.2802975364089,1.450597324523081e-12,False
-26.575319746308175,1237.2752243132363,1.4491517816435913e-12,False
-17.740872522740208,1232.4522149497786,1.8150265487172303e-12,False
5.83021028323936,1222.8631997602704,2.6104144552568525e-12,False
8.770716317813545,1227.6912454461728,2.259307395309581e-12,False
2.890143313521689,1227.68813909015,2.2576881981099105e-12,False
11.68969665257394,1222.8761889428124,2.6098359254949385e-12,False
-5.954999185531469,1222.8779127546077,2.6056299817446373e-12,False
-3.0024614208637255,1227.6954955873184,2.2551445475187734e-12,False
-8.887350859146192,1227.6900618596962,2.253745890594156e-12,False
-0.06239445114605418,1222.8705562574391,2.6061529703867542e-12,False
-64.66529531029171,1242.3657977014893,1.2961439277970478e-12,False
-61.727961902480125,1247.1144902435838,1.433412019992304e-12,False
-67.53384337904521,1247.1405235545926,1.43449212246474e-12,False
-58.85416417495653,1242.3067734239546,1.295664807327934e-12,False
-76.15022884664046,1242.5495818961465,1.2961668032739222e-12,False
-73.27631014721959,1247.232415651921,1.4393723132301415e-12,False
-78.93185704284062,1247.2054512483091,1.4379709892496049e-12,False
-70.40776207846608,1242.457689798818,1.2952443220131361e-12,False
-89.60984326971423,1246.928308088872,1.4247178938365991e-12,False
-87.9584433541918,1241.567969030766,1.3006006018327464e-12,False
-84.8359642966163,1246.7146448156188,1.4126153135893939e-12,False
-82.05433610041614,1242.0587754634562,1.2956585851564367e-12,False
-93.7719681025848,1244.0524401871635,1.3159972705247256e-12,False
-35.58111450957977,1232.3342055012056,1.8221688564515458e-12,False
-32.53485574473831,1237.241217596453,1.449446617347488e-12,False
-38.43937965845659,1237.246109814729,1.4477766058487566e-12,False
-29.621578511149636,1232.368212217989,1.819168651188424e-12,False
-47.42046484930768,1232.410170072016,1.8131039663257914e-12,False
-44.359054828320545,1237.2840921001343,1.444389421519411e-12,False
-50.23174894446451,1237.328959609218,1.4408454640604329e-12,False
-41.50078967944373,1232.3721877866108,1.8161812310344693e-12,False
-59.14188958902371,1232.717563482485,1.7840810739955311e-12,False
-56.09246131432253,1237.4826563144522,1.4315864887407087e-12,False
-61.9035924496577,1237.5416805919872,1.4278054883449421e-12,False
-53.28117721916569,1232.5638667772505,1.797177909538616e-12,False
-103.58905450202815,1237.5613838034271,1.429660056668711e-12,False
-98.5856142914875,1234.7930595709074,1.6134189040908158e-12,False
-99.08555357123264,1240.6649854572343,1.3139109983583528e-12,False
-93.27202882283964,1238.1805143008369,1.3966322555558502e-12,False
-137.31642853798357,1210.7327562147846,2.4105908487091404e-12,False
-142.1582142689918,1213.6997114407254,2.6058675491944088e-12,False
-142.1582142689918,1207.7473304883447,2.155260862559827e-12,False
-147.0,1210.7142857142856,2.411404850227863e-12,False
-147.0,1204.7619047619046,1.882969113327903e-12,False
-137.31562083786244,1216.698896437813,2.7130565557634255e-12,False
-127.63196413724746,1216.6983578652323,2.7114086575633664e-12,False
-132.47338863749437,1219.681697263037,2.7140407263942622e-12,False
-132.4741963376155,1213.7155570400084,2.603045422440703e-12,False
-127.63020075528244,1222.6664764583943,2.6108431062809177e-12,False
-117.94590052907488,1222.6320063848168,2.6114318939530393e-12,False
-122.78716895119615,1225.6333007181865,2.4185101797474852e-12,False
-122.78893233316117,1219.6651821250246,2.711212679624382e-12,False
-117.94544160850023,1228.530242858966,2.1729336580226747e-12,False
-108.28890281865824,1228.6071799076392,2.165186283835138e-12,False
-113.11694275329191,1231.5178296203771,1.895715209223863e-12,False
-113.11740167386657,1225.619593146228,2.4170816005631853e-12,False
-108.4406987656135,1234.4684439717928,1.639488079785206e-12,False
-103.43725855507286,1231.7001197392733,1.8772282626093246e-12,False
137.31775932576804,1151.1909474586955,1.455627093005569e-12,False
142.158879662884,1148.2145213483955,1.3349847133407614e-12,False
147.0,1145.2380952380952,1.3200239241543224e-12,False
142.158879662884,1154.1669023007762,1.6560763102161715e-12,False
147.0,1151.1904761904761,1.451245205404438e-12,False
137.31861074539893,1157.1437153980721,1.9166415074209247e-12,False
127.63871361958684,1157.1455970334703,1.921532407108971e-12,False
132.47823647267745,1154.168272246083,1.6596957421724226e-12,False
132.47908789230834,1160.1210401854596,2.192878975594974e-12,False
127.64171575977832,1163.0991761956514,2.4447231926054136e-12,False
122.80567228027847,1166.0795816307548,2.633099855669018e-12,False
117.9750414039857,1169.0634733854745,2.7312160344831005e-12,False
117.96662666058715,1163.1064079036776,2.4499434436030374e-12,False
122.80267014008699,1160.1260024685741,2.1966663273085598e-12,False
113.15013610845476,1172.0501512069197,2.7225163647137614e-12,False
108.34061248044645,1175.0420712400369,2.609740792172733e-12,False
108.31681606952527,1169.0797635465678,2.7356738814278186e-12,False
113.14172136505621,1166.0930857251226,2.6365416968030816e-12,False
103.53599325358392,1178.0293670880565,2.4088846765796573e-12,False
98.76251844137592,1181.0311335770034,2.1506159979647836e-12,False
98.70757761580022,1175.0543552426068,2.612575564488754e-12,False
103.51219684266273,1172.0670593945874,2.724259794036223e-12,False
93.98900290233219,1184.0070916342218,1.8762498212062356e-12,False
89.26505369430095,1186.9990028527666,1.6251200362117307e-12,False
89.16054653771276,1181.006271357044,2.155588168507391e-12,False
93.93406207675649,1178.0303132998254,2.410331246199579e-12,False
84.53230424743062,1189.937285949737,1.4384528325781942e-12,False
79.94102776227925,1192.8783175530566,1.3396839549005841e-12,False
79.69504764397209,1186.882837550985,1.6358666913197168e-12,False
84.42779709084242,1183.9445544540145,1.8829647135546187e-12,False
70.75364233785629,1198.128658341793,1.4174197843957587e-12,False
70.33635740076865,1192.5351284288788,1.3471288741763136e-12,False
75.26168264067753,1195.7044629920035,1.3406059484607301e-12,False
75.01570252237038,1189.7089829899319,1.4506367552865787e-12,False
61.27287934193489,1203.7449425624595,1.8088126882497461e-12,False
60.82624067115206,1198.164253729904,1.4192871479133209e-12,False
65.99858397304797,1200.9432209923057,1.5828388271681225e-12,False
65.58129903596036,1195.3496910793913,1.33514201716079e-12,False
34.53423052210524,1213.732266032179,2.62294021469079e-12,False
37.496109846041016,1218.5307988626594,2.7433533403587103e-12,False
31.800933433402083,1218.394800464328,2.7423191733159187e-12,False
39.94852995017784,1214.0725346382121,2.6399794117666392e-12,False
52.481503977631036,1209.672507623262,2.344911527627113e-12,False
48.01190849789277,1209.5446684240594,2.3329565620951147e-12,False
50.660987617535106,1204.6765336038736,1.89266482365093e-12,False
56.190252815126414,1207.0010824994442,2.1062810330584052e-12,False
55.74361414434358,1201.420393666889,1.6164040445971664e-12,False
40.44508423014994,1206.7482969141463,2.079393174850759e-12,False
42.90395680420019,1210.5805500791955,2.415196498033754e-12,False
37.48965737612759,1210.240281473163,2.3864417715897947e-12,False
45.553035923842515,1205.7124152590097,1.9845303603077893e-12,False
23.459397451091405,1213.197385482665,2.5910945920714446e-12,False
26.263516897895162,1218.127360189571,2.740859125567344e-12,False
20.504290236499962,1218.0432818040097,2.738760224474374e-12,False
28.996813986598323,1213.4648257574222,2.605786595189034e-12,False
11.734127295288841,1213.2049330600223,2.586597692947524e-12,False
14.641655158598677,1218.0470555926884,2.736601865863109e-12,False
8.782168789264102,1218.0340664101466,2.734450794819617e-12,False
17.596762373190124,1213.2011592713436,2.586776702170889e-12,False
-17.722159431488873,1222.7062602896679,2.610752554488513e-12,False
-14.770930982124895,1227.6042356272267,2.259348443290711e-12,False
-20.69210097210419,1227.55423961222,2.261981803158863e-12,False
-11.838579308510171,1222.7920865221379,2.606318047696336e-12,False
-29.630460539852805,1222.4534117793964,2.6198432233560493e-12,False
-26.646251526286154,1227.4278153570842,2.2712015562656548e-12,False
-32.60578752471629,1227.393808640301,2.272712063124672e-12,False
-23.67630998567084,1222.5798360345323,2.6133483683816542e-12,False
0.011283002675130716,1213.1711458183638,2.5802798371007096e-12,False
2.9207466429572455,1218.017172789317,2.7323032295690555e-12,False
-2.971858091428169,1218.0245292864859,2.7301892993962237e-12,False
5.872705148981985,1213.1880394391933,2.5816321148261084e-12,False
-11.701782774574584,1213.1445441214655,2.5744067230709702e-12,False
-8.828390980053026,1218.0112284380366,2.7281044523224556e-12,False
-14.711971103031729,1217.9254022055668,2.7257434585846472e-12,False
-5.845249885949728,1213.1578449699148,2.5754772111297792e-12,False
-70.46482894425127,1232.9019222121976,1.7676578176099924e-12,False
-67.56506212727147,1237.6338599568433,1.4225914752363898e-12,False
-73.30752889544586,1237.725752054172,1.4175338811103328e-12,False
-64.80335926663747,1232.8097428473413,1.7744124770930702e-12,False
-79.9270527883977,1233.949391351373,1.677614416837174e-12,False
-78.03864081751907,1238.2494866237596,1.3920972790602513e-12,False
-83.94274807129476,1237.7586801910695,1.416959105827264e-12,False
-75.19594086632449,1233.4256567817852,1.72103596921979e-12,False
-84.2065195329797,1231.473131328649,1.894978220573214e-12,False
-88.22221481587675,1235.2824201683457,1.5741866728262585e-12,False
-88.48598627756168,1228.9968713059252,2.1268869213279844e-12,False
-93.53580028452458,1231.8949654384164,1.8577974209659344e-12,False
-44.62829016541803,1227.2960634060976,2.2785575238160914e-12,False
-41.83611548152839,1222.1819567401792,2.630175727977125e-12,False
-38.70861499555408,1227.2580811206922,2.2829574661701103e-12,False
-35.73328801069059,1222.3176842597877,2.622686183363738e-12,False
-53.622991668759425,1222.821531433554,2.5965441665524706e-12,False
-50.52172825903355,1227.615850752785,2.2500325549159216e-12,False
-56.38244062889157,1227.7695474580194,2.2356536961917556e-12,False
-47.72955357514391,1222.5017440868667,2.6116061530442195e-12,False
-65.62534895398034,1223.554678421255,2.5537210953155162e-12,False
-62.38361927150202,1228.13612095187,2.2026474747220603e-12,False
-68.0450889491158,1228.2283003167263,2.1942805288801666e-12,False
-59.62417031136989,1223.1881049274043,2.5739008106530643e-12,False
-103.36028756996967,1225.6860695040177,2.4099531643152746e-12,False
-98.4316723212811,1222.7649591003963,2.600574623837741e-12,False
-98.5086433063843,1228.7790093356518,2.1465323929655376e-12,False
-93.4588292994214,1225.8809152031606,2.3934392003519693e-12,False
-137.3200616565692,1198.8164556818335,1.4308306502678012e-12,False
-142.1600308282846,1201.789180221869,1.6260134213144849e-12,False
-142.1600308282846,1195.836799269488,1.3249243487534958e-12,False
-147.0,1198.8095238095239,1.4331273934360323e-12,False
-147.0,1192.857142857143,1.3256005394849045e-12,False
-137.31824509727636,1204.7746059483088,1.8790936823150606e-12,False
-127.63882834789509,1204.7744079691556,1.8765751573456806e-12,False
-132.47762844293933,1207.75358209197,2.152027209977482e-12,False
-132.47944500223215,1201.7954318254947,1.6227936351484538e-12,False
-127.63539624257129,1210.736382917194,2.405638280218764e-12,False
-117.9480080140922,1210.7290712885208,2.403249999304257e-12,False
-122.78998607566984,1213.7137145768766,2.599515091600294e-12,False
-122.79341818099363,1207.7517396288383,2.1482504527914734e-12,False
-117.94695427158354,1216.680538836669,2.706189834413702e-12,False
-108.23083276221105,1216.6982437184804,2.705623552470645e-12,False
-113.08836664564298,1219.6651250516486,2.7084642753244277e-12,False
-113.08942038815162,1213.7136575035006,2.596457311869094e-12,False
-108.25986779043465,1222.6527118130598,2.606386616132197e-12,False
-103.33125254174608,1219.7316014094383,2.705087826973972e-12,False
137.31720339754335,1139.285785413488,1.5966998943930822e-12,False
142.15860169877166,1136.3095593734106,1.841163505045668e-12,False
147.0,1133.3333333333335,2.115986410504557e-12,False
142.15860169877166,1142.2619403257916,1.4114094581997445e-12,False
147.0,1139.2857142857144,1.5930565824290407e-12,False
137.31748136165567,1145.2383664360916,1.322203581881922e-12,False
127.63542443837277,1145.2389534856732,1.325982564615739e-12,False
132.47631391795807,1142.2623694495805,1.4141822649771313e-12,False
132.4765918820704,1148.2149504721845,1.3382020210290793e-12,False
127.6370690289798,1151.192275259572,1.4580703772614426e-12,False
122.79781240909696,1154.1703688076377,1.6631581799088394e-12,False
117.96176892959711,1157.1507742427414,1.9239475165827073e-12,False
117.95691119860707,1151.1951405818052,1.4621814389757033e-12,False
122.79616781848992,1148.2170470337392,1.3412669730843338e-12,False
113.12634242825267,1160.1328934385815,2.2002413217210176e-12,False
108.30143713272173,1163.1195712600268,2.4519992993390666e-12,False
108.28605819591822,1157.1593789734854,1.928686542783191e-12,False
113.12148469726264,1154.1772597776453,1.6666123955442487e-12,False
103.46948924187197,1166.1042576082596,2.6393856300281333e-12,False
98.66487001500943,1169.0915534562791,2.7360174698382294e-12,False
98.62216241421866,1163.1287516699515,2.456365596356109e-12,False
103.45411030506843,1160.1440653217185,2.2036673533799667e-12,False
93.84347562210705,1172.0748309569092,2.7256906122876466e-12,False
89.06996008306332,1175.050789014128,2.612365438718866e-12,False
88.97937362841388,1169.095306671212,2.7392140840552543e-12,False
93.80076802131627,1166.1120291705818,2.641489437030108e-12,False
84.27740337898115,1178.005876887308,2.4132744276873127e-12,False
79.5446539321108,1180.9441599842785,2.1606289295279633e-12,False
79.39426022024954,1175.0054824175722,2.61722147922524e-12,False
84.18681692433171,1172.0503945443922,2.7272746456132207e-12,False
74.79780972340284,1183.8572116197554,1.8914197862088554e-12,False
70.11846460180112,1186.683357058702,1.650358549490793e-12,False
69.90057180283357,1180.8315856885256,2.1723710921168627e-12,False
74.64741601154155,1177.918534053049,2.4205939570826643e-12,False
65.37512233626198,1189.5156727973383,1.4608534182751696e-12,False
60.620063971453675,1192.330235447851,1.350516292327906e-12,False
60.41388727175529,1186.496217165798,1.6656566595974096e-12,False
65.15722953729443,1183.6639014271618,1.9089629166455413e-12,False
55.820946910980076,1195.1426271945802,1.331782971202115e-12,False
50.738320384171594,1198.398767131565,1.4278814087005284e-12,False
