x_nm,y_nm,abs_ez,abs_ez_squared
149.17499999999993,746.6666666666666,2.8825032215249623e-06,8.308824822101786e-12
160.64999999999992,746.6666666666666,2.8825374713067187e-06,8.309022273487332e-12
137.6999999999999,773.3333333333331,4.544495723512598e-06,2.0652441381024294e-11
149.17499999999993,773.3333333333334,4.544219466568364e-06,2.0649930560338867e-11
160.64999999999992,773.3333333333333,4.544290902096728e-06,2.0650579802879092e-11
137.69999999999993,800.0,8.67258310365772e-06,7.521369768984936e-11
149.17499999999993,800.0000000000001,8.669834296699896e-06,7.516602673223378e-11
160.64999999999992,800.0,8.669908998591018e-06,7.51673220438495e-11
172.12499999999994,639.9999999999999,2.1259947746190305e-07,4.519853781707422e-14
183.59999999999997,639.9999999999999,2.1267527530141372e-07,4.523077272453211e-14
195.07499999999996,640.0,2.126417480452683e-07,4.521651301174736e-14
172.12499999999994,666.6666666666665,4.514076590490082e-07,2.0376887464810561e-13
183.59999999999997,666.6666666666665,4.513052690160978e-07,2.036764458416924e-13
195.075,666.6666666666666,4.5128552948344087e-07,2.0365862912114957e-13
172.12499999999994,693.3333333333331,7.113836275521713e-07,5.060666655492864e-13
183.59999999999997,693.3333333333331,7.114083763590837e-07,5.061018779538677e-13
195.0749999999999,693.3333333333334,7.114370869823835e-07,5.061427287339795e-13
206.54999999999987,560.0000000000001,3.334857703986834e-08,1.112127590584034e-15
218.0249999999999,560.0000000000001,3.334101202653198e-08,1.1116230829533502e-15
229.49999999999991,560.0,3.333093159768499e-08,1.110951001169556e-15
206.54999999999993,586.6666666666667,7.076218678940615e-08,5.007287079218807e-15
218.02499999999995,586.6666666666667,7.071466719955275e-08,5.000564157143501e-15
229.49999999999994,586.6666666666667,7.067303648972205e-08,4.994678086677584e-15
206.54999999999993,613.3333333333335,1.1145397236507725e-07,1.2421987955955404e-14
218.02499999999998,613.3333333333335,1.1141013503514258e-07,1.2412218188548703e-14
229.49999999999994,613.3333333333335,1.1136397854778324e-07,1.2401935717991126e-14
240.97499999999997,480.0,5.282266793979788e-09,2.790234248278151e-17
252.45,480.0,5.311051388778889e-09,2.8207266854250166e-17
263.92499999999995,480.0,5.336013590296763e-09,2.847304103583175e-17
275.4,480.0,5.357162715382475e-09,2.869919235908413e-17
240.97499999999997,506.6666666666667,1.1157581371051933e-08,1.2449162205164514e-16
252.45,506.6666666666667,1.1186323156678897e-08,1.2513382576565052e-16
263.925,506.6666666666667,1.1202183242925432e-08,1.2548890940807935e-16
275.4,506.6666666666667,1.1205141286101014e-08,1.2555519124148547e-16
240.9749999999999,533.3333333333333,1.7520995982268835e-08,3.0698530021068063e-16
252.45,533.3333333333333,1.7522462783273e-08,3.070367019911874e-16
263.92499999999995,533.3333333333334,1.751981659128451e-08,3.0694397339224797e-16
275.4,533.3333333333333,1.7513029247775655e-08,3.067061934334455e-16
-195.07499999999996,720.0,1.3585108497275073e-06,1.845551728827354e-12
-183.6,719.9999999999998,1.3584513171550342e-06,1.8453899810802473e-12
-172.12500000000003,719.9999999999997,1.3588002539685906e-06,1.8463381301851063e-12
-195.075,746.6666666666667,2.8851546507342687e-06,8.32411735865358e-12
-183.6,746.6666666666666,2.8852907470100273e-06,8.32490269478168e-12
-172.12500000000003,746.6666666666665,2.8845803614569286e-06,8.320803861702986e-12
-195.07499999999996,773.3333333333334,4.548704386020755e-06,2.0690711591404452e-11
-183.6,773.3333333333333,4.548816199592749e-06,2.069172881767742e-11
-172.125,773.3333333333331,4.549223833359049e-06,2.0695437486001997e-11
-195.07499999999996,800.0000000000001,8.677851048882219e-06,7.530509882658622e-11
-183.6,800.0,8.67797230088521e-06,7.530720325493093e-11
-172.125,800.0,8.681139324748367e-06,7.536217997569253e-11
-229.5,640.0000000000001,2.1255273077705867e-07,4.517866336078478e-14
-218.025,640.0000000000001,2.125932233360587e-07,4.519587860841533e-14
-206.54999999999998,640.0000000000001,2.1254300243542052e-07,4.517452788426317e-14
-229.5,666.6666666666667,4.5153798199489135e-07,2.0388654918401882e-13
-218.025,666.6666666666666,4.515758247789353e-07,2.039207255247757e-13
-206.54999999999998,666.6666666666669,4.5168398849146423e-07,2.040184254595572e-13
-229.49999999999997,693.3333333333334,7.120622840855101e-07,5.070326964170737e-13
-218.02499999999998,693.3333333333334,7.120858221859469e-07,5.070662181582359e-13
-206.54999999999993,693.3333333333334,7.120973278507289e-07,5.070826043321485e-13
-275.4,560.0,3.324962580363019e-08,1.1055376160814307e-15
-263.92499999999995,560.0,3.3239637300432235e-08,1.104873487864286e-15
-252.45,559.9999999999999,3.322985229525216e-08,1.1042230835642752e-15
-240.97499999999997,559.9999999999999,3.322024656914354e-08,1.1035847821146931e-15
-275.4,586.6666666666666,7.05672589389445e-08,4.979738034156043e-15
-263.925,586.6666666666666,7.052605953831871e-08,4.973925074002475e-15
-252.45,586.6666666666665,7.051465837880353e-08,4.9723170462793676e-15
-240.97500000000002,586.6666666666666,7.053309284720323e-08,4.9749171865921916e-15
-275.4,613.3333333333333,1.1122291376891916e-07,1.2370536547248428e-14
-263.925,613.3333333333334,1.1123457202239211e-07,1.2373130013004738e-14
-252.45,613.3333333333334,1.112489307542369e-07,1.2376324593960997e-14
-240.97500000000002,613.3333333333334,1.112659834524844e-07,1.2380119073648531e-14
103.27499999999989,719.9999999999998,1.3577559699387651e-06,1.8435012739043568e-12
114.74999999999989,719.9999999999998,1.3572842248127477e-06,1.842220466925541e-12
126.22499999999987,719.9999999999998,1.357214974898876e-06,1.8420324880897566e-12
