"period_nm","fill","gap_nm","remaining_air_gap_nm","kx_norm","mode_index","freq_thz_real","freq_thz_imag","wavelength_nm","q_value","score"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","3","309.9756056612591","1.0177154426910466","967.1485514496026","152.2899194894894","81.02473697960954"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","4","309.9756363075146","1.017761250892422","967.1484558308566","152.28308016035837","81.02502764406901"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","5","310.17277212166647","1.4474500826847773e-10","966.5337674526932","1071445488283.6027","13.466232547306845"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","6","310.6667353392305","2.4171067801362733","964.9969690917942","64.2641727482382","86.9233416943859"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","7","310.66681756292553","2.4170569837208875","964.9967136875734","64.26551373329147","86.92350647636599"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","8","311.6558581328567","4.069819995285393","961.9342944363991","38.28865385863363","92.23500458543197"
"546.0","0.74","141.96","109.96000000000001","0.0","1","308.25625134940157","4.342347699170472e-10","972.5429952763293","354941926239.90985","7.457004723670707"
"546.0","0.74","141.96","109.96000000000001","0.0","2","309.55439159454886","0.26854216718060114","968.4645611252224","576.3608651194917","73.92849402913284"
"546.0","0.74","141.96","109.96000000000001","0.0","3","309.5543930192543","0.2685454158288532","968.4645566679226","576.3538954180781","73.92855100424485"
"546.0","0.74","141.96","109.96000000000001","0.0","4","309.97560576696014","1.0177122727211805","967.1485511198072","152.2903938940133","81.02472378054192"
"546.0","0.74","141.96","109.96000000000001","0.0","5","309.97563625902086","1.017760356722194","967.1484559821611","152.28321392735836","81.02502367787953"
"546.0","0.74","141.96","109.96000000000001","0.0","6","310.6667352717252","2.417107636484042","964.99696930148","64.26414996636751","86.92334302428924"
"546.0","0.74","141.96","109.96000000000001","0.0","7","310.6668175603657","2.4170576103685324","964.9967136955247","64.26549707125058","86.92350759440485"
"546.0","0.74","141.96","109.96000000000001","0.0","8","311.65585893976134","4.069809460232031","961.9342919458659","38.28875307125471","92.23499582264765"
"546.0","0.76","131.04","99.03999999999999","0.0","1","306.58168643325047","9.285449941212352e-10","977.8550750625849","165087146220.3057","2.1449249374151123"
"546.0","0.76","131.04","99.03999999999999","0.0","2","309.55439159944757","0.2685421086898965","968.4645611098964","576.3609906648024","73.92849309846072"
"546.0","0.76","131.04","99.03999999999999","0.0","3","309.5543930175699","0.2685454211478288","968.4645566731922","576.3538839993225","73.92855108501792"
"546.0","0.76","131.04","99.03999999999999","0.0","4","309.97560597132207","1.0177133991948748","967.1485504821815","152.2902254291569","81.0247292223707"
"546.0","0.76","131.04","99.03999999999999","0.0","5","309.975636050724","1.0177602311977034","967.1484566320637","152.28323260673278","81.02502249526232"
"546.0","0.76","131.04","99.03999999999999","0.0","6","310.66673529939345","2.417107138113875","964.9969692155364","64.26416322236629","86.923342214398"
"546.0","0.76","131.04","99.03999999999999","0.0","7","310.666817546595","2.417057644848512","964.9967137382993","64.26549615163727","86.92350761377608"
"546.0","0.76","131.04","99.03999999999999","0.0","8","311.6558590505685","4.069814393094008","961.9342916038566","38.28870667657615","92.23500142702858"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","1","305.140693344889","7.069793045672651e-10","982.4728872237172","215805958797.94708","2.47288722371718"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","2","309.554391598098","0.2685421395802441","968.4645611141186","576.3609243636023","73.92849359382552"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","3","309.55439301499575","0.26854545452854445","968.4645566812458","576.3538123526354","73.92855161683686"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","4","309.97560596549613","1.0177128504350892","967.1485505003591","152.29030754253344","81.02472686252102"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","5","309.9756360663716","1.017759476502166","967.1484565832421","152.2833455364598","81.02501932345754"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","6","310.6667352928754","2.4171074127009464","964.996969235783","64.26415592051147","86.92334268760767"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","7","310.66681753340623","2.4170579321699446","964.9967137792664","64.26548850951643","86.92350808924951"
"546.0","0.78","120.11999999999999","88.11999999999999","0.0","8","311.65585892717036","4.069812212721639","961.9342919847284","38.28872717431281","92.23499872117588"
"550.5","0.735","145.8825","113.8825","0.0","1","306.52538424696195","1.5457068442915412e-09","978.034686218557","99153790183.11028","1.965313781443001"
"550.5","0.735","145.8825","113.8825","0.0","2","307.0262710274204","0.2708109625465556","976.4391073011001","566.8645540422666","66.0260996842051"
"550.5","0.735","145.8825","113.8825","0.0","3","307.0262711409635","0.27080070307119675","976.4391069399976","566.8860303147784","66.025935511295"
