path_index,segment,s_norm,kx_norm,ky_norm,mode_index,wavelength_nm,freq_thz_real,freq_thz_imag,q_value,period_nm,radius_nm,axis_gap_nm
10,M-G,1.2121320343559643,0.35,0.35,1,990.6158075261296,302.63241886748546,7.328733950465001,20.646978107882042,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,2,990.6404696949154,302.62488478017275,7.330432986555283,20.6416786931424,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,3,992.8590639638628,301.9486540245873,2.999452149698164,50.3339674971932,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,4,995.7755121396193,301.06430048258267,7.368010566363149,20.430501406785307,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,5,997.0590582770864,300.67673074255003,2.997072093188102,50.161744761819946,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,6,997.079164519269,300.6706675538062,2.9982528114532294,50.140979840868305,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,7,1000.2192233480098,299.72675089818,0.821272046464752,182.47714151990434,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,8,1000.2449680284196,299.7190364185687,0.821486227823309,182.42486986832014,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,9,1002.2963435678455,299.10560875921925,3.011005945431782,49.66871772754456,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,10,1002.3111979482146,299.1011759757762,3.0125602844226544,49.642355295322794,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,11,1005.5357664071792,298.14201345733414,0.8258007061745815,180.51692813296307,616.0,243.0,130.0
10,M-G,1.2121320343559643,0.35,0.35,12,1005.5523826988895,298.137086797369,0.826078094233221,180.45333054988262,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,1,982.1029672021594,305.25562798578704,0.764612594793137,199.6145695640632,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,2,983.4783908369998,304.8287189562532,0.9887742783167471,154.14474548993243,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,3,984.6960911254752,304.4517599916001,7.284091192645107,20.898403928482605,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,4,984.7116783596156,304.44694075265767,7.286238902054439,20.89191315610138,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,5,971.5834847246601,308.56067719693596,0.6396976786814382,241.1769555213561,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,6,991.0299856955338,302.50594061449806,2.980862765060093,50.74133974906417,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,7,991.0432644644582,302.5018874044842,2.982288123747658,50.716408819740174,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,8,994.121273797938,301.565277699645,0.8161465381444422,184.74946814408577,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,9,994.1380885456047,301.5601770560745,0.8164052158865739,184.68780648871513,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,10,960.0847141385117,312.2562557086487,0.5196395600439093,300.4546609983497,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,11,955.2543602515132,313.8352154928309,0.7832143416738875,200.35078444944048,616.0,243.0,130.0
11,M-G,1.4242640687119286,0.2,0.2,12,955.2348501242595,313.84162539819624,0.7829815134676941,200.41445423675728,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,1,982.4833355916721,305.1374482799331,2.957928297665734,51.5795884100257,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,2,982.4955951047747,305.1336407956411,2.9592597491323334,51.55573803298401,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,3,976.3034567013996,307.06893020014263,7.222270172283537,21.25847710450948,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,4,976.2874888266408,307.07395253042523,7.220227137586382,21.264840196777772,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,5,985.4636972792808,304.21461371705783,0.8088017333080346,188.0650109840929,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,6,985.480863798861,304.2093144704516,0.8090489138379648,188.00427839853586,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,7,991.6242820110793,302.32464395890054,0.12479968505647025,1211.2396109898134,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,8,965.9663791298839,310.35496108057595,0.7923979246832683,195.8327700092279,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,9,965.9478547499808,310.36091288550574,0.7921637974581747,195.89440585480205,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,10,963.2237803690957,311.2386385281343,2.9071257097274263,53.53030271217893,616.0,243.0,130.0
12,M-G,1.565685424949238,0.1,0.1,11,963.2131786382614,311.24206421659466,2.905980921064292,53.55197998041308,616.0,243.0,130.0
