source,design_id,family,lambda980_nm,q980,lambda451_nm,q451,min_feature_nm,min_gap_nm,dual_score
coarse_scan_2d.csv,dimer_P600_dP80,dimerized_pitch_grating,986.211432989195,378.8484953533463,449.09701489579817,111.04706110801271,228.0,228.0,64.09456383823412
fine_scan_2d.csv,fine_primitive_P564_f0p75,primitive_1d_grating_fine,980.7182478316519,9.803899775782645,456.25471622350057,789.8033563476064,141.0,141.0,64.16134394687948
coarse_scan_2d.csv,primitive_P980_f0p68,primitive_1d_grating,976.8961550783722,61.74376736344916,452.2567609384108,46.13097419446101,313.5999999999999,313.5999999999999,64.27432840275272
wide_shallow_groove_scan_2d.csv,groove_P556_f0p75_gw120_gd180,wide_shallow_groove_1d,979.8377780795196,27.303298058820115,446.21011536437834,43.75915079245387,120.0,139.0,64.49654716443807
fine_scan_2d.csv,fine_primitive_P564_f0p78,primitive_1d_grating_fine,980.7182478315651,9.803899775794118,452.04424158625943,54.81005450497362,124.07999999999998,124.07999999999998,64.5855042735906
coarse_scan_2d.csv,primitive_P980_f0p42,primitive_1d_grating,976.1154368015802,81.64991036331358,449.7086412346077,56.98993808634118,411.59999999999997,568.4000000000001,64.6536024355206
coarse_scan_2d.csv,dimer_P600_dP40,dimerized_pitch_grating,988.8350460600667,1599.2058979529045,451.2280752819948,47.673639444371496,228.0,228.0,64.75772349209072
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw160_gd180,wide_shallow_groove_1d,975.276002897053,248.04351755960087,452.8061313730311,26.77212226381727,120.0,121.0,64.7816992093712
fine_scan_2d.csv,fine_primitive_P560_f0p80,primitive_1d_grating_fine,980.8727420188158,16.574285889730486,452.3795657155675,54.858902124112646,112.0,112.0,65.13201752543239
coarse_scan_2d.csv,dimer_P600_dW40,dimerized_same_pitch_grating,987.4285972519082,597.2966832722395,451.55595813322157,48.516553788770615,228.0,228.0,65.23626213638038
coarse_scan_2d.csv,dimer_P500_dP80,dimerized_pitch_grating,976.6171022312939,19.16303929651629,450.96252490616627,135.1431516531957,190.0,190.0,65.3028437286751
coarse_scan_2d.csv,dimer_P500_dW40,dimerized_same_pitch_grating,976.5812687432901,19.156317850794856,450.7036465597158,141.19226400267522,190.0,190.0,65.5583881039465
fine_scan_2d.csv,fine_primitive_P558_f0p78,primitive_1d_grating_fine,983.3120672253425,27.110564725236795,450.89989947770704,55.755480651139294,122.75999999999999,122.75999999999999,65.7071147670557
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw140_gd100,wide_shallow_groove_1d,975.2760028970549,248.04351755902078,445.5148812387697,130.0629420685551,100.0,121.0,65.71480350162432
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw140_gd180,wide_shallow_groove_1d,975.2760028970528,248.04351755948846,453.7828635733119,26.767436609884054,120.0,121.0,65.75873547695585
fine_scan_2d.csv,fine_primitive_P546_f0p72,primitive_1d_grating_fine,955.8462802058563,7462302589.909529,447.98432600060136,23.392674275702948,152.88,152.88,65.84679409304621
coarse_scan_2d.csv,dimer_P500_dW70,dimerized_same_pitch_grating,976.725143012391,19.18404916055931,451.6267352469899,121.30387601381817,190.0,190.0,65.86036855925863
coarse_scan_2d.csv,dimer_P500_dP40,dimerized_pitch_grating,976.537580401295,19.148229985304557,450.3798851655703,149.72555149014806,190.0,190.0,65.86886990076842
coarse_scan_2d.csv,dimer_P500_dP120,dimerized_pitch_grating,976.7513178206932,19.189397580401646,451.7912867407186,118.14163724549256,190.0,190.0,66.01760977178179
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw180_gd120,wide_shallow_groove_1d,975.276002897056,248.04351755939658,454.50485747708785,30.00644618639397,120.0,121.0,66.28229826096499
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw140_gd120,wide_shallow_groove_1d,975.2760028970549,248.04351755921127,454.5165200946773,28.896356942189932,120.0,121.0,66.3594467566111
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw160_gd120,wide_shallow_groove_1d,975.2760028970555,248.043517559311,454.530706342236,28.776557718294054,120.0,121.0,66.38085000951727
coarse_scan_2d.csv,dimer_P600_dW100,dimerized_same_pitch_grating,975.5377800352402,75.31863291004485,452.46683680971086,51.088199059413235,228.0,228.0,66.41967736520975
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw120_gd180,wide_shallow_groove_1d,975.2760028970523,248.04351755944967,446.7861777644314,38.26666336801127,120.0,121.0,66.56883888703643
fine_scan_2d.csv,fine_primitive_P562_f0p75,primitive_1d_grating_fine,977.3892518616178,9.870328051143101,455.0663575182339,784.4545756336444,140.5,140.5,66.74926148271298
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw160_gd100,wide_shallow_groove_1d,975.2760028970555,248.04351755908368,444.6514816641062,108.6529702099066,100.0,121.0,66.89065095905377
fine_scan_2d.csv,fine_primitive_P558_f0p70,primitive_1d_grating_fine,983.3120672253493,27.110564725234592,445.3642888238601,675.3955501069381,167.40000000000003,167.40000000000003,66.90964289756113
coarse_scan_2d.csv,dimer_P500_dW100,dimerized_same_pitch_grating,984.1495008447253,41.3137634689005,453.0062206060931,99.92647511447517,190.0,190.0,66.99383671218337
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw160_gd150,wide_shallow_groove_1d,983.31206722535,27.11056472528353,450.09054650638427,42.312040224108976,126.46000000000001,145.07999999999998,66.99576212724446
wide_shallow_groove_scan_2d.csv,groove_P550_f0p78_gw180_gd100,wide_shallow_groove_1d,975.2760028970566,248.04351755916755,455.18040819141487,27.613924953175705,100.0,121.0,67.1021946655907
coarse_scan_2d.csv,primitive_P560_f0p68,primitive_1d_grating,980.8727420188093,16.574285889730547,447.4335430000098,25.658921540932216,179.2,179.2,67.13894366249376
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw180_gd120,wide_shallow_groove_1d,983.3120672253555,27.110564725288324,451.39301130329164,28.52898460230141,116.46000000000001,145.07999999999998,67.16403054597798
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw140_gd150,wide_shallow_groove_1d,983.3120672253515,27.110564725281215,449.9231924357561,42.2361467907393,136.46,145.07999999999998,67.16623490301583
fine_scan_2d.csv,fine_primitive_P564_f0p80,primitive_1d_grating_fine,980.7182478314685,9.803899775802899,453.1251253519063,54.17965396961579,112.79999999999995,112.79999999999995,67.18648406688803
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw180_gd150,wide_shallow_groove_1d,983.3120672253485,27.110564725285645,449.77543538183374,41.63124495330025,116.46000000000001,145.07999999999998,67.33905152587502
fine_scan_2d.csv,fine_primitive_P550_f0p70,primitive_1d_grating_fine,975.2760028970451,248.04351755887495,446.65991164491265,23.90612968827166,165.0,165.0,67.51235030548908
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw120_gd150,wide_shallow_groove_1d,983.3120672253531,27.1105647252785,449.6112478152681,41.19054764839727,120.0,145.07999999999998,67.5217264212609
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw160_gd120,wide_shallow_groove_1d,983.3120672253563,27.1105647252853,451.69439043859705,26.728911325510865,120.0,145.07999999999998,67.57862985891308
fine_scan_2d.csv,fine_primitive_P562_f0p76,primitive_1d_grating_fine,977.3892518616453,9.870328051117616,450.55422756056487,55.033359119118394,134.88,134.88,67.74444351789815
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw140_gd120,wide_shallow_groove_1d,983.3120672253576,27.11056472528226,451.8332973126068,26.234136175202043,120.0,145.07999999999998,67.74999473961604
fine_scan_2d.csv,fine_primitive_P562_f0p78,primitive_1d_grating_fine,977.3892518617138,9.870328051142401,451.66701747088814,55.18580835211202,123.63999999999999,123.63999999999999,67.96088300371767
fine_scan_2d.csv,fine_primitive_P558_f0p80,primitive_1d_grating_fine,983.3120672253408,27.110564725237953,451.99922167319676,55.089314572583994,111.59999999999997,111.59999999999997,68.12711669884617
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw180_gd180,wide_shallow_groove_1d,983.3120672253451,27.11056472527906,452.05903917685214,23.739048057939247,116.46000000000001,145.07999999999998,68.14935047939127
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw180_gd100,wide_shallow_groove_1d,983.3120672253614,27.110564725285126,452.4742621857031,26.77863465584013,100.0,145.07999999999998,68.35527296620985
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw160_gd100,wide_shallow_groove_1d,983.3120672253618,27.11056472528155,452.400028721036,25.404499103776832,100.0,145.07999999999998,68.3725506765094
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw180_gd100,wide_shallow_groove_1d,977.3892518643097,9.870328050302982,451.1820569025978,26.49689199696558,100.0,157.36,68.75045232197945
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw160_gd100,wide_shallow_groove_1d,977.3892518638271,9.87032805027907,451.13636634845784,25.18553179636025,100.0,157.36,68.79293700899991
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw140_gd100,wide_shallow_groove_1d,977.3892518632839,9.870328050279143,451.1311743610583,24.647381641167446,100.0,157.36,68.82526636553956
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw140_gd120,wide_shallow_groove_1d,977.3892518639074,9.870328050453292,450.68547882885815,26.00910138330459,120.0,157.36,68.91519494323673
coarse_scan_2d.csv,primitive_P560_f0p55,primitive_1d_grating,980.8727420187985,16.574285889728667,445.06405875870274,33.75231708419952,252.0,252.0,69.03216712950318
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw160_gd120,wide_shallow_groove_1d,977.38925186429,9.870328050487565,450.5045976298047,26.53187314321459,120.0,157.36,69.0615058831271
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw160_gd180,wide_shallow_groove_1d,983.3120672253468,27.11056472527755,453.2104167772122,24.455408440004497,120.0,145.07999999999998,69.24908159612819
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw180_gd120,wide_shallow_groove_1d,977.3892518645758,9.8703280505282,450.1976905896127,28.220755829738525,112.32,157.36,69.26121000657886
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw140_gd150,wide_shallow_groove_1d,977.3892518639065,9.870328050647895,449.68143207551907,37.427920654490244,132.32,157.36,69.28696028620698
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw160_gd150,wide_shallow_groove_1d,977.3892518640829,9.87032805067606,449.71079657920166,36.27205541490985,122.32,157.36,69.31208991752801
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw180_gd180,wide_shallow_groove_1d,977.3892518637574,9.870328050783229,453.1474932883647,59.24185023293631,112.32,157.36,69.31815399529617
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw120_gd150,wide_shallow_groove_1d,977.3892518635828,9.870328050607208,449.43601635610355,37.829076675994685,120.0,157.36,69.51385584174474
coarse_scan_2d.csv,primitive_P420_f0p42,primitive_1d_grating,983.4580969901716,5.805885601393036,450.78956081916596,108.71630188792587,176.4,243.6,69.6343751574269
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw180_gd150,wide_shallow_groove_1d,977.3892518642334,9.87032805070985,449.2142519882538,35.65760233148823,112.32,157.36,69.83831462434325
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw140_gd180,wide_shallow_groove_1d,983.3120672253485,27.110564725276294,454.15092692729905,24.76503802530622,120.0,145.07999999999998,70.16773543181145
coarse_scan_2d.csv,primitive_P700_f0p55,primitive_1d_grating,989.6492890819912,334.6393529604119,449.9820295984193,111.64071917735845,314.99999999999994,314.99999999999994,70.4532189806255
fine_scan_2d.csv,fine_primitive_P562_f0p80,primitive_1d_grating_fine,977.3892518617388,9.870328051131523,452.75505903851615,54.55674331874262,112.39999999999998,112.39999999999998,70.56884045340028
coarse_scan_2d.csv,primitive_P700_f0p42,primitive_1d_grating,971.5023105541353,260.0235079387372,450.953281820257,22.836553982722613,294.0,406.0,70.70248650115383
wide_shallow_groove_scan_2d.csv,groove_P558_f0p74_gw120_gd180,wide_shallow_groove_1d,983.31206722535,27.11056472527397,446.0014916929981,45.47977420410406,120.0,145.07999999999998,70.95939960870834
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw160_gd180,wide_shallow_groove_1d,977.3892518636545,9.870328050755685,453.19647861493615,23.43946287644972,120.0,157.36,70.97786315582066
coarse_scan_2d.csv,dimer_P700_dW100,dimerized_same_pitch_grating,972.4069380947823,51.74061604772545,450.5739026712199,123.02409290324161,266.0,266.0,71.25543928586612
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw140_gd180,wide_shallow_groove_1d,977.3892518635105,9.870328050725925,454.2919196188869,23.891674014451027,120.0,157.36,72.04010846000735
coarse_scan_2d.csv,dimer_P700_dP120,dimerized_pitch_grating,986.8092726438775,26.913825070649562,450.29732699209984,108.70307912616273,266.0,266.0,72.16642293390137
coarse_scan_2d.csv,dimer_P700_dW70,dimerized_same_pitch_grating,986.8092726636856,26.91382504297513,450.1562153701408,105.17949293870244,266.0,266.0,72.36477769184614
wide_shallow_groove_scan_2d.csv,groove_P562_f0p72_gw120_gd180,wide_shallow_groove_1d,977.3892518632655,9.870328050704066,445.5475679573122,48.84784545944057,120.0,157.36,72.95822555426751
coarse_scan_2d.csv,dimer_P700_dP80,dimerized_pitch_grating,986.8092728053307,26.913825061369668,449.97440584282816,58.944691703910145,266.0,266.0,73.55253298924502
coarse_scan_2d.csv,dimer_P700_dW40,dimerized_same_pitch_grating,986.8092727046079,26.91382528264854,449.94683952696,58.65635801262972,266.0,266.0,73.58861750481205
coarse_scan_2d.csv,dimer_P700_dP40,dimerized_pitch_grating,986.809272664992,26.913825214475168,449.9220154018223,58.56121435087717,266.0,266.0,73.61626163909608
coarse_scan_2d.csv,dimer_P540_dP40,dimerized_pitch_grating,985.7069011418887,10.745673737222937,450.80361215891384,28.545172443441942,205.2,205.2,74.56942388910191
coarse_scan_2d.csv,dimer_P540_dW40,dimerized_same_pitch_grating,985.736755445513,10.686035300719865,451.27230570481856,30.178688166619672,205.2,205.2,74.62529893398387
coarse_scan_2d.csv,dimer_P540_dP80,dimerized_pitch_grating,985.7579087274693,10.635197010288397,451.32999065183213,30.195129373819103,205.2,205.2,74.73884175247396
coarse_scan_2d.csv,dimer_P540_dW70,dimerized_same_pitch_grating,985.8228502438983,10.494943781878911,451.95708426575754,30.957875867899247,205.2,205.2,75.4928393196799
coarse_scan_2d.csv,dimer_P540_dP120,dimerized_pitch_grating,985.84241592558,10.458004572968882,452.1847822663364,31.255920560139785,205.2,205.2,75.75374314804228
coarse_scan_2d.csv,primitive_P294_f0p42,primitive_1d_grating,990.1350488938132,7.055228874197387,445.02669801402885,3357533914.2371364,123.47999999999999,170.52,76.30382202466575
fine_scan_2d.csv,fine_primitive_P548_f0p70,primitive_1d_grating_fine,951.3350456726098,4865455352.133196,446.1441045661647,23.899347570633683,164.40000000000003,164.40000000000003,76.67225990747441
coarse_scan_2d.csv,primitive_P320_f0p55,primitive_1d_grating,987.2307547492188,6.222729043872558,447.8650946181312,574.3587143852133,144.0,144.0,77.00181578491924
coarse_scan_2d.csv,dimer_P540_dW100,dimerized_same_pitch_grating,985.9437403399743,10.217914558272506,447.3631136288231,59.171889771052925,205.2,205.2,77.37036942524887
coarse_scan_2d.csv,primitive_P500_f0p42,primitive_1d_grating,986.9607178137455,5.950090966565873,449.59164747911433,23.748491626337632,210.0,290.0,80.4055787873053
coarse_scan_2d.csv,trimer_visible_pump_s0p92,trimer_visible_pump_supercell,994.0656665681174,137.87195275406313,454.30904984033896,406.63278254555047,121.89999999999986,121.89999999999986,82.02724193580157
fine_scan_2d.csv,fine_primitive_P546_f0p70,primitive_1d_grating_fine,948.312993222405,5322861702.708444,445.6302937776223,23.936616537346378,163.8,163.8,83.22746872762319
coarse_scan_2d.csv,primitive_P600_f0p42,primitive_1d_grating,990.3807561699781,6.278511888595219,450.61214555495366,65.06626272662453,252.0,348.0,84.3109462885646
coarse_scan_2d.csv,primitive_P540_f0p42,primitive_1d_grating,988.5588601861074,6.056048193136557,453.7584569375532,9.423340891372703,226.79999999999998,313.20000000000005,86.5040324434759
coarse_scan_2d.csv,primitive_P600_f0p55,primitive_1d_grating,946.336317109347,9645356.75180195,456.2593146366306,1492.284264634089,270.0,270.0,87.00104611116693
coarse_scan_2d.csv,primitive_P420_f0p55,primitive_1d_grating,994.2107827255402,6.398420667507905,453.6600198404127,87.57687998654943,188.99999999999997,188.99999999999997,93.66951788842802
coarse_scan_2d.csv,primitive_P600_f0p68,primitive_1d_grating,1020.4172629334571,369222812.94736624,449.62932085574016,40.60390478672914,191.99999999999994,191.99999999999994,95.77093380831502
coarse_scan_2d.csv,hybrid_451_980_P420_760,hybrid_451_980_supercell,998.7420652412425,15.174078172536674,451.48495183785496,115.90485217575446,210.0,210.0,97.44495963105177
coarse_scan_2d.csv,primitive_P540_f0p55,primitive_1d_grating,957.5694811027988,257.24576083007605,453.85699995431696,19.703705418462985,243.0,243.0,101.66740853791183
coarse_scan_2d.csv,primitive_P320_f0p68,primitive_1d_grating,1000.134635476832,6.677119398651583,449.0235518389211,604.1476530515336,102.39999999999998,102.39999999999998,102.84902274813791
coarse_scan_2d.csv,primitive_P500_f0p55,primitive_1d_grating,999.5349225940901,6.693474741551314,452.3684973555527,27.805073530274097,225.0,225.0,104.88228494998536
coarse_scan_2d.csv,primitive_P540_f0p68,primitive_1d_grating,957.5694808768701,257.2458778674188,457.5231848214915,23.12358314252394,172.79999999999995,172.79999999999995,105.05556357121547
coarse_scan_2d.csv,hybrid_451_980_P320_600,hybrid_451_980_supercell,953.7430233665139,23.998280204308315,447.31444815970775,3967.217833835956,160.0,160.0,108.14430007798796
coarse_scan_2d.csv,primitive_P294_f0p55,primitive_1d_grating,1007.5240378177895,7.154401091132491,445.06086721572007,2203148099.2859883,132.29999999999998,132.29999999999998,111.00519543200312
coarse_scan_2d.csv,primitive_P420_f0p68,primitive_1d_grating,1008.1598263056018,6.9312021134925175,449.75088515530985,60.71111533912625,134.39999999999998,134.39999999999998,120.55003466872391
coarse_scan_2d.csv,primitive_P500_f0p68,primitive_1d_grating,1013.9903803507286,7.341614384269627,449.4608132507463,65.64473526755565,160.0,160.0,132.1906068585375
coarse_scan_2d.csv,primitive_P420_f0p75,primitive_1d_grating,1016.2556750415723,7.17276176501903,452.4408645528545,57.62171608989724,105.0,105.0,138.42006503741504
coarse_scan_2d.csv,primitive_P500_f0p75,primitive_1d_grating,1021.691728204125,7.576119125320459,450.25893474514254,66.7718735966987,125.0,125.0,146.67001984921652
coarse_scan_2d.csv,primitive_P600_f0p75,primitive_1d_grating,1047.7661777507324,1003681693.9378225,447.56076018617057,39.75043370613116,150.0,150.0,152.57422782934665
