period_nm,fill,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
560.0,0.45,0.0,7,301.8061936020839,0.27647954989349044,993.3277194279885,545.8020199294128,75.95736804204854
560.0,0.45,0.0,8,301.8061931039551,0.27643616675149324,993.3277210674685,545.8876757165943,75.95668817219592
560.0,0.55,0.0,1,303.9697413483637,4.172520834704203,986.2575685006215,36.4251915556837,80.64355005711877
560.0,0.55,0.0,2,303.9692649536825,4.172559508446229,986.2591142090666,36.42479685890377,80.64514282518257
560.0,0.55,0.0,3,302.95059854184984,2.4855296727623886,989.5753942819376,60.94286498803977,81.72616561187823
560.0,0.55,0.0,4,302.95040932896444,2.4853012561890537,989.5760123382593,60.94842799731788,81.72638725198755
560.0,0.55,0.0,5,302.23893715467193,1.0453387867538462,991.9054798905015,144.56506396994644,80.30484636328453
560.0,0.55,0.0,6,302.2388838855264,1.0451952823942003,991.9056547123403,144.58488713860055,80.3044257091261
560.0,0.55,0.0,7,301.80619360304104,0.27647953872175635,993.3277194248382,545.802041985416,75.95736786339863
560.0,0.55,0.0,8,301.806193105543,0.276436136723355,993.3277210622421,545.8877350170344,75.95668769519017
560.0,0.65,0.0,1,303.9697418938711,4.172525078872101,986.2575667306728,36.425154570435666,80.64355269689224
560.0,0.65,0.0,2,303.96926447562583,4.172562434514617,986.2591157601702,36.42477125821435,80.64514742866882
560.0,0.65,0.0,3,302.95059854547264,2.485529246654772,989.5753942701036,60.94287543653093,81.72616485545802
560.0,0.65,0.0,4,302.95040936292577,2.4853009876091012,989.5760122273259,60.94843459068691,81.72638667123675
560.0,0.65,0.0,5,302.23893717395885,1.0453397889713802,991.9054798272045,144.56492537769157,80.3048504635025
560.0,0.65,0.0,6,302.23888383490544,1.0451961313538136,991.905654878471,144.5847696754406,80.3044294035386
560.0,0.65,0.0,7,301.80619360591453,0.27647949040556624,993.3277194153811,545.8021373722815,75.95736709494872
560.0,0.65,0.0,8,301.80619310783,0.27643610646435557,993.3277210547149,545.8877947746412,75.95668721224658
560.0,0.75,0.0,1,303.9697419780226,4.1725236905621195,986.2575664576356,36.42516670014066,80.6435509776393
560.0,0.75,0.0,2,303.1268039995623,1.485692222417245e-10,989.0001611353144,1020153432271.3561,9.000161135314443
560.0,0.75,0.0,3,302.9505985318287,2.4855294061424384,989.5753943146711,60.94287152329661,81.72616517889261
560.0,0.75,0.0,4,302.9504093667427,2.485301013249847,989.576012214858,60.94843396265237,81.72638670352009
560.0,0.75,0.0,5,302.2389371846933,1.0453394175209625,991.9054797919756,144.5649767524587,80.30484888489963
560.0,0.75,0.0,6,302.23888382801533,1.0451962026838821,991.9056549010834,144.5847598048665,80.30442972263702
560.0,0.75,0.0,7,301.806193604792,0.2764795084530804,993.3277194190754,545.8021017423966,75.9573673821498
560.0,0.75,0.0,8,301.8061931077808,0.2764361097735799,993.3277210548769,545.8877882397143,75.9566872643988
600.0,0.25,0.0,1,299.71983525453123,10.488950006463503,1000.2423020999163,14.287408895544255,98.69276735882328
600.0,0.25,0.0,2,294.7815417618177,15.719526340278335,1016.9987449289856,9.37628575380466,117.2784365836603
600.0,0.25,0.0,3,289.30636066552296,14.320732431253624,1036.2456508400119,10.100962435208258,136.2020232800205
600.0,0.25,0.0,4,289.3055293405921,14.319619082248035,1036.248628511562,10.101718756584901,136.20467578067127
600.0,0.25,0.0,5,287.18347724788794,9.937293052200882,1043.9056622370665,14.449784047793749,142.30704867102136
600.0,0.25,0.0,6,287.1832302205417,9.936133937107291,1043.906560176843,14.451457278974111,142.30744374307585
600.0,0.25,0.0,7,285.4170713824634,7.372142327653727,1050.3662466575918,19.357810708010355,147.49768427001374
600.0,0.25,0.0,8,285.4167360222785,7.372485536064425,1050.3674808214448,19.356886807446994,147.49912571685866
600.0,0.35,0.0,1,297.7219694345961,10.566348693901567,1006.9544366152622,14.088214295181652,105.4658771248331
600.0,0.35,0.0,2,295.14637199446213,14.736367927601053,1015.741633461871,10.014216984961955,115.73546348863499
600.0,0.35,0.0,3,289.3063587640832,14.320726351218006,1036.245657650642,10.10096665730496,136.20202827534547
600.0,0.35,0.0,4,289.30553169205643,14.319614326369692,1036.2486200889725,10.101722193708033,136.2046658803894
600.0,0.35,0.0,5,287.18347921526987,9.937313580268965,1043.9056550856762,14.44975429705102,142.30705046135415
600.0,0.35,0.0,6,287.18323253647407,9.936160951465558,1043.906551758465,14.451418105003386,142.30744709725616
600.0,0.35,0.0,7,285.41707297141744,7.37213724230306,1050.366240810066,19.357824168928044,147.4976754025183
600.0,0.35,0.0,8,285.4167357518924,7.372482606525895,1050.3674818164977,19.35689448078523,147.4991249903084
600.0,0.45,0.0,1,295.2730751353568,11.387674767229289,1015.3057736895634,12.964590277247577,114.17818572736596
600.0,0.45,0.0,2,294.2756465791777,13.09090876852858,1018.747087925735,11.23969511141335,118.23954261876632
600.0,0.45,0.0,3,289.30637221525814,14.320734664018554,1036.2456094708475,10.100961263605859,136.2019824145908
600.0,0.45,0.0,4,289.3055326974861,14.319596530515232,1036.2486164876757,10.10173478285413,136.20465686675476
600.0,0.45,0.0,5,287.18347877196726,9.937315110592483,1043.9056566970714,14.449752049517368,142.3070527482567
600.0,0.45,0.0,6,287.18323373369003,9.936171737414773,1043.9065474066035,14.451402477892877,142.30744744166157
600.0,0.45,0.0,7,285.417072974937,7.37213502688018,1050.3662407971135,19.357829986445793,147.49767408440073
600.0,0.45,0.0,8,285.41673590848643,7.372482656625009,1050.367481240213,19.356894359867177,147.49912444115304
600.0,0.55,0.0,1,315.8574406284206,2.0093424947117144e-09,949.1385018619218,78597213133.0795,30.86149813807822
600.0,0.55,0.0,2,319.11972846587105,13.397712490485143,939.4356765130613,11.909485619000451,119.80539344360879
600.0,0.55,0.0,3,292.6877538093282,11.418060589372542,1024.274005653479,12.81687689071075,123.1961835251839
600.0,0.55,0.0,4,292.5081148833123,11.935059317486441,1024.903046261105,12.25415421500039,124.0202128460923
600.0,0.55,0.0,5,323.3006568506034,7.735513423371836,927.2868818776744,20.897168627087698,129.51224365017737
600.0,0.55,0.0,6,287.18347840464224,9.937306832985252,1043.90565803229,14.449764067432437,142.30705047143255
600.0,0.55,0.0,7,287.18323209995145,9.936154582213913,1043.9065533452178,14.451427346652807,142.3074459067065
600.0,0.55,0.0,8,285.41707306512996,7.372136405214468,1050.3662404651936,19.357826373318897,147.49767456308888
600.0,0.65,0.0,1,297.35128909511076,1.0924560842519587e-09,1008.2097135422488,136093017093.09311,28.209713542248778
600.0,0.65,0.0,2,316.7388955076342,12.10662760654921,946.4971377118862,13.081219056258528,112.33638010454906
600.0,0.65,0.0,3,318.86918765955306,3.486422313788868,940.1738066961782,45.73014382084741,113.22416763147527
600.0,0.65,0.0,4,290.9304584381543,10.084353308132544,1030.4608861149186,14.424844585895901,128.86977468752576
600.0,0.65,0.0,5,289.9635045911268,11.868700438108913,1033.897208625385,12.215469844537076,133.02810686606406
600.0,0.65,0.0,6,287.1834773328935,9.937293015741986,1043.9056619280732,14.449784105085607,142.30704834480872
600.0,0.65,0.0,7,287.18323063743014,9.936136523019359,1043.9065586614597,14.451453538913427,142.30744335165394
600.0,0.65,0.0,8,285.4170746411663,7.372141519454674,1050.3662346652063,19.357813051198654,147.4976717519316
600.0,0.75,0.0,1,314.0233229943606,2.0053635061439334,954.68213998036,78.29586058394688,96.38047199970819
600.0,0.75,0.0,2,314.64976175091095,10.814427642290084,952.7814555833907,14.547684452594853,105.59060569266099
600.0,0.75,0.0,3,289.3205133557019,9.373278788889541,1036.1949608164268,15.43326086164444,134.3103838470477
600.0,0.75,0.0,4,287.8933688221931,11.404417777776967,1041.3315847686506,12.62201080458451,140.32029929265138
600.0,0.75,0.0,5,287.183477689015,9.937294376854707,1043.9056606335794,14.449782143814913,142.3070476397833
600.0,0.75,0.0,6,287.18323188770137,9.936143364967988,1043.9065541167433,14.451443650673745,142.30744177854825
600.0,0.75,0.0,7,285.55649134683364,-5.642895853935811e-13,1049.8534163451236,253023003381910.28,69.8534163451236
600.0,0.75,0.0,8,285.41707817834094,7.3721358628078075,1050.3662216480145,19.357828144368654,147.49765534857323
640.0,0.25,0.0,1,300.1155252950659,9.671663231331145,998.9235235506453,15.515197237371133,97.01595054128721
640.0,0.25,0.0,2,294.7811353974369,15.720685815187318,1017.0001468913761,9.375581283885753,117.28016485744999
640.0,0.25,0.0,3,324.67696244706144,0.15092452745464924,923.3561129206423,1075.626897505518,116.32727054127747
640.0,0.25,0.0,4,324.6928143020105,0.29618599539358387,923.3110336748949,548.1231715067177,119.30018470568223
640.0,0.25,0.0,5,324.7268036254304,0.3130514682404454,923.214390228803,518.647629175177,119.63688580116103
640.0,0.25,0.0,6,324.72817105393307,0.04602745251888134,923.2105025781963,3527.5488136207778,111.31476710019199
640.0,0.25,0.0,7,329.3024230934866,0.519434795813469,910.3864319725672,316.9814823223167,134.60322910746783
640.0,0.25,0.0,8,329.5033497556191,1.2288447481415476,909.8312907056799,134.07037392394196,138.89538108797586
640.0,0.35,0.0,1,298.1892799750104,10.049053874118382,1005.3763771290638,14.836684314281824,103.66300856768102
640.0,0.35,0.0,2,295.13104335497354,14.582989591323491,1015.7943894753892,10.119017143459015,115.74300615855435
640.0,0.35,0.0,3,324.614783352751,0.041297043678746044,923.5329793166654,3930.242390689789,110.52282732794458
640.0,0.35,0.0,4,324.65865185877664,0.3028213361401476,923.4081897512679,536.056435119424,119.29970510981286
640.0,0.35,0.0,5,324.6753163387667,0.29137736881372034,923.3607943487643,557.1388705660494,119.17957105670689
640.0,0.35,0.0,6,324.7000507588864,0.16656264257856657,923.2904562205256,974.7085112609432,116.82079619559494
640.0,0.35,0.0,7,329.13336684943357,0.1598331800382907,910.854043361529,1029.6152737829036,129.01920687380425
640.0,0.35,0.0,8,329.3427345196034,0.5642378105514185,910.2750010176875,291.8474518729463,135.07343992403986
640.0,0.45,0.0,1,295.771173339597,11.39768146031017,1013.5959316622985,12.975058759518449,112.46483832936576
640.0,0.45,0.0,2,294.2222844600028,12.587198183734824,1018.931854703733,11.687362039003915,118.25468972999936
640.0,0.45,0.0,3,319.8144940662912,0.00018862136015501072,937.3948447060031,847768.4971719661,73.3223825512287
640.0,0.45,0.0,4,324.2218259468565,0.34173821294310713,924.6523028623595,474.37162960882165,118.586510061582
640.0,0.45,0.0,5,324.6496987610188,0.2842688478979732,923.4336552416864,571.0258108857898,118.99978736636423
640.0,0.45,0.0,6,324.7068711476386,0.15920183106063834,923.2710627293426,1019.7962830715215,116.64380302337277
640.0,0.45,0.0,7,325.409521711974,0.07246476998344935,921.277461159701,2245.2946568815173,115.20980541158028
640.0,0.45,0.0,8,327.5477447361525,1.4519519913204322,915.2633862324101,112.79565257466759,134.21369015579904
640.0,0.55,0.0,1,298.2105087727065,7.143710043396202e-09,1005.304807110266,20872243341.425835,25.304807110265983
640.0,0.55,0.0,2,316.0645543918368,14.087903130723832,948.5165414288637,11.21758687077221,110.98446415650137
640.0,0.55,0.0,3,316.512630571876,1.7224218200324166,947.1737587796546,91.88011522227438,103.19402590884143
640.0,0.55,0.0,4,292.7500549395704,12.392633053769073,1024.056026434848,11.81145498577213,123.33299244315752
640.0,0.55,0.0,5,292.60973130839557,10.366385569984988,1024.5471217224633,14.113392239413843,123.05080760632696
640.0,0.55,0.0,6,324.5804748541642,0.26539883510789053,923.6305977267992,611.4956659892931,118.50546844023987
640.0,0.55,0.0,7,324.66794095546203,0.16468984377541865,923.3817700563345,985.6950905794758,116.68080400883561
640.0,0.55,0.0,8,324.94223647923343,0.05499056834349434,922.6023100236748,2954.5269876963885,112.69281036299033
640.0,0.65,0.0,1,308.6625750490698,2.806837239439748,971.2627387766086,54.984052996011926,81.33489372846105
640.0,0.65,0.0,2,313.12820143024703,11.789518240106474,957.4112348573695,13.279940496848457,101.35680385160886
640.0,0.65,0.0,3,290.8297796900064,8.384300899491324,1030.817608566588,17.34371077424303,128.42618834085883
640.0,0.65,0.0,4,289.8822537366916,12.50915101289508,1034.1869988092135,11.58680766735752,133.54736082871628
640.0,0.65,0.0,5,324.2623911951132,0.18694769907884365,924.5366287933488,867.2542983756067,116.08190659650384
640.0,0.65,0.0,6,324.41160650249833,0.40484374330642475,924.1113819326044,400.6627394719947,119.86082850616125
640.0,0.65,0.0,7,324.8678510069986,0.05182968903152313,922.813559638875,3133.9938274510196,112.22545899342602
640.0,0.65,0.0,8,324.93815040809443,0.4798688021512703,922.6139116736105,338.5697808978039,122.08960640162572
640.0,0.75,0.0,1,308.2367816920912,5.546447471649311,972.6044255791428,27.786865671012368,82.95717880502774
640.0,0.75,0.0,2,302.2875810775215,4.197588169942874,991.7458630995442,36.00729381244128,86.18195827474767
640.0,0.75,0.0,3,317.7782213278605,5.078953908171038,943.401523072583,31.2838260666845,111.64527830130307
640.0,0.75,0.0,4,318.69862937222047,0.0004211085758016891,940.6769605207834,378404.34472926037,73.54347833719626
