period_nm,fill,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
554.0,0.8,0.0,3,305.5158607764261,1.031824755114947,981.2664299592143,148.04639027215,69.56245173213324
554.0,0.8,0.0,4,305.5158195062027,1.0315881997521796,981.266562512366,148.0803190554125,69.5615890975529
554.0,0.8,0.0,5,305.08836256689017,0.27251967942631095,982.6414074849248,559.7547362618739,65.16142971522886
554.0,0.8,0.0,6,305.08836177262003,0.27257624709862244,982.6414100431434,559.6385690610712,65.16233366841257
554.0,0.8,0.0,7,307.22140970410953,4.124426588434048,975.8188997594128,37.244136017069295,78.47052120018787
554.0,0.8,0.0,8,301.9420552751787,3.718922341792932e-09,992.8807622600978,40595369777.15018,12.880762260097754
556.0,0.7,0.0,1,306.1327918764888,4.1380565288507425,979.2889424304246,36.989923861855836,75.03022319570499
556.0,0.7,0.0,2,306.13334117280976,4.138572187582164,979.2871852882225,36.985381346176176,75.03251370224822
556.0,0.7,0.0,3,305.12549568792724,2.461619223736725,982.5218221246851,61.976582882048746,74.59954585005079
556.0,0.7,0.0,4,305.12534046860037,2.461232615407425,982.522321940189,61.98628657821741,74.59936574232823
556.0,0.7,0.0,5,304.4210105311039,1.0353102699405534,984.7955549354865,147.01921702591798,73.12181388032829
556.0,0.7,0.0,6,304.4209567578968,1.0350290225140235,984.795728890709,147.05914043766452,73.12080865883911
556.0,0.7,0.0,7,303.991945649374,0.273518546035922,986.1855298817104,555.7062766951273,68.73707686007465
556.0,0.7,0.0,8,303.99194469285493,0.2735764196712595,986.1855329847705,555.588718242135,68.73799880084854
556.0,0.75,0.0,1,306.13279051346746,4.138078952368554,979.288946790597,36.989723255309464,75.03024238858252
556.0,0.75,0.0,2,305.12549570012095,2.461617058488907,982.5218220854206,61.97663739936582,74.59954199054349
556.0,0.75,0.0,3,305.1253406438367,2.4612304877580065,982.5223213759175,61.98634019883742,74.59936142123713
556.0,0.75,0.0,4,305.0175404321077,1.0423931933593179e-09,982.8695673543708,146306375739.623,2.8695673543708153
556.0,0.75,0.0,5,304.4210105655661,1.035315616293552,984.7955548240018,147.0184578377165,73.12183619530622
556.0,0.75,0.0,6,304.42095660030225,1.0350347105872983,984.7957294005244,147.05833219234165,73.12083303778948
556.0,0.75,0.0,7,303.99194566523136,0.2735183070743111,986.1855298302671,555.7067622216618,68.73707301415556
556.0,0.75,0.0,8,303.99194470735347,0.27357616965615894,986.1855329377356,555.5892260086509,68.73799478468888
556.0,0.8,0.0,1,306.13279207293755,4.138050952090013,979.2889418020042,36.98997373610377,75.03021796845078
556.0,0.8,0.0,2,306.1333412581234,4.1385747067094565,979.2871850153136,36.985358843688395,75.03251661747386
556.0,0.8,0.0,3,305.12549571413035,2.461618905129323,982.5218220403093,61.976590909001885,74.59954520319465
556.0,0.8,0.0,4,305.12534042474573,2.4612329660116607,982.5223220814037,61.98627773932151,74.59936650282242
556.0,0.8,0.0,5,304.4210105163778,1.035310804131384,984.7955549831249,147.0191411610855,73.12181616901296
556.0,0.8,0.0,6,304.42095680397836,1.035027726892471,984.795728741636,147.05932454484122,73.12080307272352
556.0,0.8,0.0,7,303.99194564663765,0.273518583574502,986.1855298905875,555.7062004231884,68.73707746503078
556.0,0.8,0.0,8,303.9919446952847,0.2735763849916854,986.185532976888,555.5887886750966,68.73799824240332
558.0,0.7,0.0,1,305.0518319928313,4.151650305423448,982.7590807815411,36.73862314394968,77.10785201965209
558.0,0.7,0.0,2,304.04113754993983,2.4702702211335312,986.0259714057872,61.540056417476606,78.1343925052319
558.0,0.7,0.0,3,304.0408434218214,2.4699134324010426,986.0269252840899,61.548886579044684,78.1347232746904
558.0,0.7,0.0,4,303.33393255906503,1.0384023974878034,988.3248322098766,146.05798931749283,76.67957903282313
558.0,0.7,0.0,5,303.33387562291455,1.0382230564178336,988.3250177196923,146.08319173218092,76.67901522892564
558.0,0.7,0.0,6,302.90339212823227,0.2745526165214019,989.729616078663,551.630860353903,72.3131305357766
558.0,0.7,0.0,7,302.9033909766195,0.27448363143094434,989.7296198415302,551.7694978704498,72.31204295390589
558.0,0.7,0.0,8,309.5940363939421,3.314919003156826e-10,968.3405452246178,466970740611.027,11.659454775382187
558.0,0.75,0.0,1,305.0518303737607,4.151669818967868,982.7590859975608,36.73845027126924,77.107877671339
558.0,0.75,0.0,2,304.0687208191424,9.992791813485932e-10,985.9365251130652,152144028663.13174,5.936525113065159
558.0,0.75,0.0,3,304.04113769167304,2.4702684065251512,986.0259709461368,61.540101652224536,78.13438885332013
558.0,0.75,0.0,4,304.04084340125837,2.4699124588600245,986.0269253507774,61.54891083499916,78.13472162985633
558.0,0.75,0.0,5,303.333932430799,1.0384073982190558,988.324832627794,146.05728587404073,76.67960036725088
558.0,0.75,0.0,6,303.333875671435,1.0382254565103461,988.3250175616026,146.0828540512733,76.67902510985026
558.0,0.75,0.0,7,302.9033921416888,0.27455241088117177,989.7296160346939,551.6312735508768,72.31312723874262
558.0,0.75,0.0,8,302.90339098281436,0.2744835194817317,989.7296198212887,551.7697229231537,72.31204116228835
558.0,0.8,0.0,1,305.0518272513202,4.151645652652305,982.7590960568571,36.73866374607813,77.10786249531331
558.0,0.8,0.0,2,305.0513289867198,4.15161718559487,982.7607012754606,36.7388556494534,77.1094450287262
558.0,0.8,0.0,3,304.0411376585945,2.470270775177551,986.0259710534128,61.540042636973986,78.1343931253618
558.0,0.8,0.0,4,304.0408432091089,2.46991530062803,986.0269259739322,61.54883998082847,78.134727252546
558.0,0.8,0.0,5,303.3339323720888,1.0384011966782722,988.324832819084,146.0581581292566,76.67957462251908
558.0,0.8,0.0,6,303.3338758721232,1.0382180732539337,988.3250169077187,146.08389301171988,76.67899356848214
558.0,0.8,0.0,7,302.9033921257004,0.27455268134974653,989.7296160869355,551.6307300962735,72.31313156955694
558.0,0.8,0.0,8,302.9033909620426,0.2744838426059159,989.72961988916,551.7690733383703,72.31204634300364
560.0,0.7,0.0,1,303.9697428469367,4.172519465037097,986.2575636383646,36.42520369215751,80.6435437478406
560.0,0.7,0.0,2,308.6302492200959,5.067304425305026e-10,971.3644685106893,304530992532.10736,8.635531489310665
560.0,0.7,0.0,3,302.95059846508894,2.485529698849343,989.5753945326737,60.94286433297048,81.72616590929624
560.0,0.7,0.0,4,302.9504094520785,2.485300462780897,989.5760119361117,60.948447479283004,81.72638546163219
560.0,0.7,0.0,5,302.23893726327924,1.0453381827563437,991.9054795340677,144.56514755174098,80.30484349593274
560.0,0.7,0.0,6,302.23888374500666,1.0451976110452328,991.905655173506,144.5845649430626,80.30443584819824
560.0,0.7,0.0,7,301.8061936015096,0.2764795406904327,993.3277194298787,545.8020380962557,75.9573678993852
560.0,0.7,0.0,8,301.8061931127575,0.27643604777833825,993.3277210384972,545.8879106728556,75.95668627397222
560.0,0.75,0.0,1,303.9697419780226,4.1725236905621195,986.2575664576356,36.42516670014066,80.6435509776393
560.0,0.75,0.0,2,303.1268039995623,1.485692222417245e-10,989.0001611353144,1020153432271.3561,9.000161135314443
560.0,0.75,0.0,3,302.9505985318287,2.4855294061424384,989.5753943146711,60.94287152329661,81.72616517889261
560.0,0.75,0.0,4,302.9504093667427,2.485301013249847,989.576012214858,60.94843396265237,81.72638670352009
560.0,0.75,0.0,5,302.2389371846933,1.0453394175209625,991.9054797919756,144.5649767524587,80.30484888489963
560.0,0.75,0.0,6,302.23888382801533,1.0451962026838821,991.9056549010834,144.5847598048665,80.30442972263702
560.0,0.75,0.0,7,301.806193604792,0.2764795084530804,993.3277194190754,545.8021017423966,75.9573673821498
560.0,0.75,0.0,8,301.8061931077808,0.2764361097735799,993.3277210548769,545.8877882397143,75.9566872643988
560.0,0.8,0.0,1,303.9697426085548,4.172512560113139,986.2575644118164,36.42526394220279,80.64353733773874
560.0,0.8,0.0,2,303.9692635920414,4.172565517296787,986.2591186270495,36.42474424092076,80.64515351683559
560.0,0.8,0.0,3,302.95059843639405,2.485530370786261,989.5753946264043,60.94284785193754,81.72616717750768
560.0,0.8,0.0,4,302.9504094426929,2.485300626092335,989.5760119667697,60.948443472415065,81.72638577780366
560.0,0.8,0.0,5,302.2389372782433,1.0453364262276132,991.9054794849577,144.56539047862154,80.30483614895624
560.0,0.8,0.0,6,302.23888376761556,1.045197052796475,991.9056550993068,144.584642177741,80.30443345407052
560.0,0.8,0.0,7,301.8061935965864,0.27647961673498234,993.3277194460823,545.8018879668093,75.95736911016837
560.0,0.8,0.0,8,301.8061931121652,0.2764360664449394,993.3277210404466,545.887873810198,75.95668656919152
